B4,B3,B2,B8,B11,B12,NDVI,NDBI,MNDWI,NDSLI,class,sample
0.18440000712871552,0.1469999998807907,0.11680000275373459,0.21040000021457672,0.2867000102996826,0.2718000113964081,0.06585611402988434,0.15349026024341583,-0.3221120834350586,0.21715134382247925,8,ui_auto_distill
0.16840000450611115,0.13439999520778656,0.10660000145435333,0.19460000097751617,0.2669000029563904,0.26190000772476196,0.07217629998922348,0.15666306018829346,-0.3301769495010376,0.22628071904182434,8,ui_auto_distill
0.13654999434947968,0.11079999804496765,0.08675000071525574,0.15479999780654907,0.23819999396800995,0.2398499995470047,0.06263945251703262,0.21221373975276947,-0.3650429844856262,0.2712475061416626,8,ui_auto_distill
0.16689999401569366,0.13650000095367432,0.11069999635219574,0.18389999866485596,0.2572999894618988,0.2578499913215637,0.04846067726612091,0.16636444628238678,-0.3067546784877777,0.21310701966285706,8,ui_auto_distill
0.10939999669790268,0.09049999713897705,0.07419999688863754,0.12680000066757202,0.1996999979019165,0.19979999959468842,0.07366640120744705,0.22327718138694763,-0.37629222869873047,0.2921384871006012,6,ui_auto_distill
0.1826000064611435,0.1428000032901764,0.1136000007390976,0.20360000431537628,0.27469998598098755,0.27219998836517334,0.054375965148210526,0.14865143597126007,-0.3159281015396118,0.20139947533607483,8,ui_auto_distill
0.14790000021457672,0.12460000067949295,0.09939999878406525,0.15639999508857727,0.2092999964952469,0.21080000698566437,0.027932943776249886,0.14465409517288208,-0.25366875529289246,0.17189249396324158,8,ui_auto_distill
0.18960000574588776,0.14820000529289246,0.11400000005960464,0.21279999613761902,0.2892000079154968,0.27649998664855957,0.05765405297279358,0.15219125151634216,-0.3223593831062317,0.20802004635334015,8,ui_auto_distill
0.22660000622272491,0.17139999568462372,0.12939999997615814,0.25360000133514404,0.3379000127315521,0.3165999948978424,0.05622656270861626,0.1425190418958664,-0.3269193172454834,0.19716563820838928,8,ui_auto_distill
0.09600000083446503,0.07909999787807465,0.06790000200271606,0.11400000005960464,0.1561499983072281,0.1563500016927719,0.08571428060531616,0.15602442622184753,-0.3275239169597626,0.23854847252368927,8,ui_auto_distill
0.21580000221729279,0.16590000689029694,0.12300000339746475,0.24420000612735748,0.3131999969482422,0.30160000920295715,0.06173913925886154,0.12378900498151779,-0.307451456785202,0.18412096798419952,8,ui_auto_distill
0.20839999616146088,0.1610500067472458,0.1242000013589859,0.2387000024318695,0.3095000088214874,0.295199990272522,0.0677700862288475,0.12914995849132538,-0.31548187136650085,0.19521145522594452,8,ui_auto_distill
0.17110000550746918,0.13300000131130219,0.1059499979019165,0.1940000057220459,0.265749990940094,0.2634499967098236,0.06272254139184952,0.156063050031662,-0.332915335893631,0.21666473150253296,8,ui_auto_distill
0.1607999950647354,0.13459999859333038,0.10000000149011612,0.17579999566078186,0.2485000044107437,0.23499999940395355,0.044563282281160355,0.17134104669094086,-0.2973114252090454,0.2142682820558548,8,ui_auto_distill
0.1151999980211258,0.10109999775886536,0.08799999952316284,0.12219999730587006,0.17000000178813934,0.18930000066757202,0.029486097395420074,0.1635866016149521,-0.25414976477622986,0.19214586913585663,8,ui_auto_distill
0.16089999675750732,0.14419999718666077,0.10599999874830246,0.17614999413490295,0.26030001044273376,0.23794999718666077,0.04524550586938858,0.19280563294887543,-0.28702104091644287,0.235992431640625,8,ui_auto_distill
0.14480000734329224,0.121799997985363,0.09200000017881393,0.1632000058889389,0.2517000138759613,0.24699999392032623,0.059740252792835236,0.21330441534519196,-0.3477911949157715,0.26960909366607666,8,ui_auto_distill
0.14470000565052032,0.1266999989748001,0.09920000284910202,0.15629999339580536,0.24124999344348907,0.24789999425411224,0.038538165390491486,0.2136838138103485,-0.3113194704055786,0.25016191601753235,8,ui_auto_distill
0.1444000005722046,0.11479999870061874,0.09040000289678574,0.16500000655651093,0.24289999902248383,0.24869999289512634,0.06658049672842026,0.19097815454006195,-0.3581213355064392,0.2543248236179352,8,ui_auto_distill
0.1387999951839447,0.12530000507831573,0.10580000281333923,0.14489999413490295,0.19165000319480896,0.2016499936580658,0.021501583978533745,0.13890954852104187,-0.20933900773525238,0.1599334478378296,8,ui_auto_distill
0.10689999908208847,0.08524999767541885,0.06800000369548798,0.12479999661445618,0.2393999993801117,0.23489999771118164,0.07725506275892258,0.31466227769851685,-0.47481903433799744,0.38261622190475464,8,ui_auto_distill
0.19900000095367432,0.15240000188350677,0.11460000276565552,0.22939999401569366,0.302700012922287,0.28760001063346863,0.07096170634031296,0.1377560943365097,-0.3302570879459381,0.2066972404718399,8,ui_auto_distill
0.16859999299049377,0.1340000033378601,0.10279999673366547,0.18799999356269836,0.2646999955177307,0.25859999656677246,0.05440269410610199,0.16942788660526276,-0.32781538367271423,0.22178630530834198,8,ui_auto_distill
0.18449999392032623,0.15279999375343323,0.11500000208616257,0.20389999449253082,0.26019999384880066,0.2563000023365021,0.04994850978255272,0.12131006270647049,-0.26004844903945923,0.17022712528705597,8,ui_auto_distill
0.1632000058889389,0.12960000336170197,0.10520000010728836,0.18160000443458557,0.2567000091075897,0.2606000006198883,0.053364261984825134,0.1713438332080841,-0.32901889085769653,0.22267206013202667,8,ui_auto_distill
0.20260000228881836,0.15649999678134918,0.12044999748468399,0.2224999964237213,0.2930999994277954,0.2818000018596649,0.046812500804662704,0.13692785799503326,-0.30382561683654785,0.18257009983062744,8,ui_auto_distill
0.17579999566078186,0.13819999992847443,0.10779999941587448,0.19699999690055847,0.2669000029563904,0.2606000006198883,0.05686695873737335,0.15067903697490692,-0.3176993429660797,0.2057827115058899,8,ui_auto_distill
0.17720000445842743,0.14309999346733093,0.10660000145435333,0.1923999935388565,0.2946000099182129,0.2915000021457672,0.04112551361322403,0.2098563015460968,-0.3461275100708008,0.2488342523574829,8,ui_auto_distill
0.20319999754428864,0.1599999964237213,0.12099999934434891,0.2215999960899353,0.289900004863739,0.28439998626708984,0.04331449791789055,0.13352885842323303,-0.2887308597564697,0.17582641541957855,8,ui_auto_distill
0.1500999927520752,0.12250000238418579,0.09549999982118607,0.1703999936580658,0.24674999713897705,0.24570000171661377,0.06333854049444199,0.1830276995897293,-0.3364928662776947,0.24354292452335358,8,ui_auto_distill
0.18520000576972961,0.14399999380111694,0.11569999903440475,0.20749999582767487,0.29304999113082886,0.28519999980926514,0.056786324828863144,0.1709119975566864,-0.34103649854660034,0.2255096435546875,8,ui_auto_distill
0.19269999861717224,0.14830000698566437,0.11590000241994858,0.21320000290870667,0.2827500104904175,0.27834999561309814,0.05050506070256233,0.14023591578006744,-0.31191277503967285,0.18939954042434692,8,ui_auto_distill
0.21930000185966492,0.1688999980688095,0.13079999387264252,0.2433999925851822,0.3179500102996826,0.302700012922287,0.05208556354045868,0.13280487060546875,-0.306151807308197,0.18362030386924744,8,ui_auto_distill
0.15440000593662262,0.13099999725818634,0.10620000213384628,0.17759999632835388,0.2313999980688095,0.23100000619888306,0.06987948715686798,0.13154034316539764,-0.2770419418811798,0.19958525896072388,8,ui_auto_distill
0.1738000065088272,0.1348000019788742,0.1096000000834465,0.19380000233650208,0.2689000070095062,0.26759999990463257,0.05440695211291313,0.1623082011938095,-0.33217737078666687,0.21481814980506897,8,ui_auto_distill
0.19920000433921814,0.15539999306201935,0.12359999865293503,0.22499999403953552,0.2973000109195709,0.28760001063346863,0.06082034483551979,0.13842622935771942,-0.31345266103744507,0.19758309423923492,8,ui_auto_distill
0.1632000058889389,0.12759999930858612,0.09019999951124191,0.18279999494552612,0.20319999754428864,0.21369999647140503,0.056647367775440216,0.052849747240543365,-0.22853687405586243,0.10917028039693832,8,ui_auto_distill
0.09790000319480896,0.07769999653100967,0.06274999678134918,0.11890000104904175,0.22585000097751617,0.22130000591278076,0.09686345607042313,0.3102248013019562,-0.4880580008029938,0.3952123522758484,6,ui_auto_distill
0.09009999781847,0.07559999823570251,0.06385000050067902,0.1071000024676323,0.1899999976158142,0.19259999692440033,0.08620692044496536,0.27903062105178833,-0.4307228922843933,0.35665833950042725,8,ui_auto_distill
0.1428000032901764,0.12319999933242798,0.10300000011920929,0.1535000056028366,0.20350000262260437,0.20669999718666077,0.03611205518245697,0.14005601406097412,-0.2457912564277649,0.17528153955936432,8,ui_auto_distill
0.13339999318122864,0.11460000276565552,0.09260000288486481,0.1428000032901764,0.21570000052452087,0.2168000042438507,0.03403334692120552,0.20334726572036743,-0.30608537793159485,0.23574909567832947,8,ui_auto_distill
0.10459999740123749,0.09319999814033508,0.07649999856948853,0.12890000641345978,0.11864999681711197,0.1116499975323677,0.1040685623884201,-0.0414058156311512,-0.12013216316699982,0.06293392926454544,8,ui_auto_distill
0.1396999955177307,0.13269999623298645,0.11479999870061874,0.1462000012397766,0.21469999849796295,0.2418999969959259,0.022735241800546646,0.18980325758457184,-0.2360391616821289,0.21162529289722443,8,ui_auto_distill
0.10329999774694443,0.08900000154972076,0.0763000026345253,0.11230000108480453,0.15334999561309814,0.1656000018119812,0.041743986308574677,0.15452662110328674,-0.26552504301071167,0.1950126588344574,8,ui_auto_distill
0.18700000643730164,0.14800000190734863,0.11460000276565552,0.21119999885559082,0.2793999910354614,0.2775999903678894,0.06077346205711365,0.13901343941688538,-0.30744031071662903,0.19811317324638367,8,ui_auto_distill
0.125,0.09719999879598618,0.06610000133514404,0.1348000019788742,0.18299999833106995,0.1662999987602234,0.03772133216261864,0.15166769921779633,-0.30620986223220825,0.18831168115139008,8,ui_auto_distill
0.14249999821186066,0.12120000272989273,0.10019999742507935,0.15299999713897705,0.20685000717639923,0.21690000593662262,0.03553299233317375,0.14964571595191956,-0.2610882520675659,0.1841992437839508,8,ui_auto_distill
0.12880000472068787,0.10440000146627426,0.08190000057220459,0.14720000326633453,0.21960000693798065,0.2207999974489212,0.06666666269302368,0.19738277792930603,-0.35555556416511536,0.26061996817588806,8,ui_auto_distill
0.1818999946117401,0.14470000565052032,0.1145000010728836,0.20479999482631683,0.2707499861717224,0.264849990606308,0.059219036251306534,0.13868151605129242,-0.30340591073036194,0.19628851115703583,8,ui_auto_distill
0.23899999260902405,0.18039999902248383,0.13500000536441803,0.27140000462532043,0.3409000039100647,0.3255999982357025,0.06347964704036713,0.11350645124912262,-0.307884156703949,0.1757199764251709,8,ui_auto_distill
0.12060000002384186,0.09679999947547913,0.08349999785423279,0.13899999856948853,0.17170000076293945,0.17790000140666962,0.07087826728820801,0.10524622350931168,-0.27895718812942505,0.17482039332389832,8,ui_auto_distill
0.1829500049352646,0.1437000036239624,0.10530000180006027,0.19900000095367432,0.2891499996185303,0.27630001306533813,0.04202119633555412,0.18467684090137482,-0.3360286355018616,0.2249523252248764,8,ui_auto_distill
0.18039999902248383,0.15150000154972076,0.11940000206232071,0.19519999623298645,0.24860000610351562,0.24729999899864197,0.03940361365675926,0.12032449245452881,-0.2426893413066864,0.15897437930107117,8,ui_auto_distill
0.16619999706745148,0.13860000669956207,0.1088000014424324,0.1850000023841858,0.25380000472068787,0.24740000069141388,0.05353076756000519,0.15679125487804413,-0.29357796907424927,0.2085714489221573,8,ui_auto_distill
0.17110000550746918,0.14329999685287476,0.1128000020980835,0.1858000010251999,0.24924999475479126,0.2540999948978424,0.04118799418210983,0.14584529399871826,-0.26990193128585815,0.185916468501091,8,ui_auto_distill
0.13689999282360077,0.12229999899864197,0.09905000030994415,0.1428000032901764,0.19994999468326569,0.20184999704360962,0.0210940670222044,0.1667395830154419,-0.2409619837999344,0.18717531859874725,8,ui_auto_distill
0.1671999990940094,0.13079999387264252,0.10074999928474426,0.18619999289512634,0.25964999198913574,0.256850004196167,0.05376342311501503,0.16474150121212006,-0.33000385761260986,0.21658660471439362,8,ui_auto_distill
0.03319999948143959,0.03020000085234642,0.024700000882148743,0.039400000125169754,0.08209999650716782,0.07479999959468842,0.08539945632219315,0.35144031047821045,-0.46215492486953735,0.424111008644104,8,ui_auto_distill
0.15406666696071625,0.1225111111998558,0.09541818499565125,0.17827777564525604,0.2467000037431717,0.24275000393390656,0.07284944504499435,0.16100189089775085,-0.3363628089427948,0.23114031553268433,8,ui_auto_distill
0.20360000431537628,0.1573999971151352,0.12139999866485596,0.2305999994277954,0.31610000133514404,0.30320000648498535,0.06218331307172775,0.156392902135849,-0.3351636826992035,0.21647103130817413,8,ui_auto_distill
0.13169999420642853,0.11259999871253967,0.0957999974489212,0.14059999585151672,0.1907999962568283,0.2012999951839447,0.03268454596400261,0.151478573679924,-0.25774553418159485,0.18325582146644592,8,ui_auto_distill
0.1932000070810318,0.15639999508857727,0.12240000069141388,0.21220000088214874,0.2858000099658966,0.2775000035762787,0.04686727374792099,0.14779117703437805,-0.29262781143188477,0.1933194100856781,8,ui_auto_distill
0.18639999628067017,0.1509999930858612,0.11580000072717667,0.2046000063419342,0.2856999933719635,0.2870999872684479,0.046547338366508484,0.1654089093208313,-0.30844974517822266,0.21033678948879242,8,ui_auto_distill
0.07639999687671661,0.06724999845027924,0.05779999867081642,0.08614999800920486,0.14659999310970306,0.1655000001192093,0.05998155474662781,0.25972071290016174,-0.371054470539093,0.3147982060909271,8,ui_auto_distill
0.1362999975681305,0.11230000108480453,0.08905000239610672,0.15360000729560852,0.23680000007152557,0.2308499962091446,0.059675782918930054,0.21311473846435547,-0.356631338596344,0.2693648040294647,8,ui_auto_distill
0.13439999520778656,0.1136000007390976,0.09629999846220016,0.14630000293254852,0.1956000030040741,0.2057500034570694,0.042394042015075684,0.14419420063495636,-0.26520052552223206,0.1854545772075653,8,ui_auto_distill
0.20759999752044678,0.1615999937057495,0.12680000066757202,0.23919999599456787,0.3125999867916107,0.30309998989105225,0.07072515785694122,0.13301919400691986,-0.3184310495853424,0.2018454223871231,8,ui_auto_distill
0.10080000013113022,0.08370000123977661,0.06080000102519989,0.11110000312328339,0.14259999990463257,0.12304999679327011,0.04860784858465195,0.12416238337755203,-0.2602739632129669,0.1717337667942047,8,ui_auto_distill
0.18690000474452972,0.14339999854564667,0.10760000348091125,0.2126999944448471,0.27079999446868896,0.26269999146461487,0.0645645409822464,0.12016545981168747,-0.3075808882713318,0.18330782651901245,8,ui_auto_distill
0.1501999944448471,0.12600000202655792,0.10339999943971634,0.1565999984741211,0.20659999549388885,0.21230000257492065,0.02086050994694233,0.13766519725322723,-0.24233311414718628,0.15807175636291504,8,ui_auto_distill
0.0997999981045723,0.08630000054836273,0.06840000301599503,0.11079999804496765,0.186599999666214,0.19140000641345978,0.052231717854738235,0.2548756003379822,-0.3675338923931122,0.30307263135910034,8,ui_auto_distill
0.17980000376701355,0.14219999313354492,0.11129999905824661,0.2037999927997589,0.29074999690055847,0.279449999332428,0.0625651404261589,0.17581641674041748,-0.34311121702194214,0.23578789830207825,8,ui_auto_distill
